,Dongxiang,POS,ORIGIN,Chinese,English
19565,tugu ghazha,Noun,Dongxiang,未开垦地,Wilderness
19566,tugu ghazha,Noun,Dongxiang,未开垦地,Wilderness
19568,tugu kun,Noun,Dongxiang,无教养的人,Barbarian
19569,tugu kun,Noun,Dongxiang,无教养的人,Barbarian
19570,tugu kun,Noun,Dongxiang,无教养的人,Barbarian
19571,tugu laoji,Noun,Dongxiang,吝啬鬼,Miser
19572,tugu laoji,Noun,Dongxiang,吝啬鬼,Miser
19573,tugu laoji,Noun,Dongxiang,不讲人情者,Unfeeling
19574,tugu laoji,Noun,Dongxiang,不讲人情者,Unfeeling
19575,tugucha,Noun,Dongxiang,像角似的东西,Horn-like
19576,tugucha,Noun,Dongxiang,像角似的东西,Horn-like
19577,tugulangu,Adjective,Dongxiang,半生不熟的,Undercooked
19578,tuguni,Adjective,Dongxiang,尚未熟,Unripe
19579,tugure,Verb,Dongxiang,熟透,Ripen
19580,tugusa,Verb,Dongxiang,嫌生,Loathe
19581,tugusa,Verb,Dongxiang,嫌生,Loathe
19582,tugusa,Verb,Dongxiang,认为生,Consider
19583,tugushi,Verb,Dongxiang,变毒,Mutate
19584,tugushi,Verb,Dongxiang,变得不通人情,Dehumanize
19585,tugvuncha,Noun,Dongxiang,小牛犊,Calf
19586,tugvuncha,Noun,Dongxiang,小牛犊,Calf
19587,tuhua,Noun,Chinese,土话,Dialect
19588,tuhua,Noun,Chinese,土话,Dialect
19589,tuhua,Noun,Chinese,东乡语,Tungxiang
19590,tuhua,Noun,Chinese,东乡语,Tungxiang
19591,tuhua kielie,Verb,Chinese,讲东乡语,speak Dongxiang language
19592,tuhuachi,Noun,Chinese,操东乡语之人,Dongxiang-speaker
19593,tuhuachi,Noun,Chinese,操东乡语之人,Dongxiang-speaker
19594,tuhuada,Verb,Chinese,讲东乡语,speak Dongxiang language
19595,tuhuada,Verb,Chinese,讲东乡语,speak Dongxiang language
19596,tuibao,Noun,Chinese,刨子,Plane
19597,tuibao,Noun,Dongxiang,剪发,Haircut
19598,tuibaoda,Verb,Chinese,用刨子刨,Plane
19599,tuibaotu,Adjective,Chinese,有刨子的,Planed
19600,tuibaotu,Adjective,Dongxiang,有推剪的,Pushable
19601,tuici gie,Verb,Dongxiang,推辞,Decline
19602,tuiyi,Verb,Chinese,退,Retreat
19603,tuiyi,Verb,Chinese,推,Push
19604,tuizi,Noun,Chinese,推剪,Push-pull
19605,tujia,Noun,Chinese,屠夫,Butcher
19606,tujia,Noun,Chinese,屠夫,Butcher
19607,tulai gie,Verb,Dongxiang,撒娇,Coquetry
19608,tulai gie,Verb,Dongxiang,怄气,Sulk
19609,tulai gie,Verb,Dongxiang,赌气,Sulk
19610,tulai giezhi,Adverb,Dongxiang,使性地,Apotropaically
19611,tulai giezhi,Adverb,Dongxiang,赌气地,Petulantly
19612,tulai giezhi,Adverb,Dongxiang,气乎乎地,Steamingly
19613,tulie,Verb,Dongxiang,烧,Burn
19614,tulie,Verb,Dongxiang,生火,Kindle
19615,tulie,Verb,Dongxiang,发烧,Feverish
19616,tulie,Verb,Dongxiang,灼烧,Sear
19617,tulie,Verb,Dongxiang,辣,Spice
19618,tulie,Verb,Dongxiang,辣,Spice
19619,tulie,Verb,Dongxiang,施用过多,Overuse
19620,tulien,Noun,Dongxiang,柴火,Firewood
19621,tulien,Noun,Dongxiang,柴火,Firewood
19622,tulien,Noun,Dongxiang,燃料,Fuel
19623,tulien erei,Verb,Dongxiang,寻找柴草,Foraging
19624,tulien erei,Verb,Dongxiang,寻找柴草,Foraging
19625,tulien erei,Verb,Dongxiang,打点柴草,Foraging
19626,tulienchi,Noun,Dongxiang,寻找柴草的人,Woodgatherer
19627,tulienchi,Noun,Dongxiang,寻找柴草的人,Woodgatherer
19628,tulientu,Adjective,Dongxiang,有柴火的,Firewood-supplied
19629,tulientu,Adjective,Dongxiang,有燃料的,Fueled
19630,tuliewuni,Noun,Dongxiang,烧的东西,Burnable
19631,tuliewuni,Noun,Dongxiang,燃料,Fuel
19632,tulun,Noun,Dongxiang,皮口袋,Pouch
19633,tulun,Noun,Dongxiang,皮口袋,Pouch
19634,tulun,Noun,Dongxiang,像口袋的东西,Pouch
19635,tulun,Noun,Dongxiang,像口袋的东西,Pouch
19636,tulun,Noun,Dongxiang,腺,Gland
19637,tulun,Noun,Dongxiang,腺,Gland
19638,tulun,Noun,Dongxiang,囊,Pouch
19639,tulun,Noun,Dongxiang,囊,Pouch
19640,tulun choyi,Verb,Chinese,从动物身上剥下整皮,Flay
19641,tulun choyi,Verb,Chinese,吃得过多,Overeat
19642,tulun ko,Verb,Dongxiang,皮带因充气而鼓,Inflate
19643,tulun ko,Verb,Dongxiang,怄气,Sulk
19644,tuluncha,Noun,Dongxiang,小的皮袋,Pouch
19645,tuluncha,Noun,Dongxiang,小的皮袋,Pouch
19646,tuluncha,Noun,Dongxiang,小的皮袋,Pouch
19647,tuluncha,Noun,Dongxiang,小皮胎,Rubberband
19648,tuluncha,Noun,Dongxiang,小皮胎,Rubberband
19649,tuluncha,Noun,Dongxiang,小皮胎,Rubberband
19650,tuluncha,Noun,Dongxiang,像口袋的东西,Pouch
19651,tuluncha,Noun,Dongxiang,像口袋的东西,Pouch
19652,tuluntu,Adjective,Dongxiang,有皮袋的,Pouched
19653,tuma,Noun,Dongxiang,萝卜,Radish
19654,tuma,Noun,Dongxiang,萝卜,Radish
19655,tumachi,Noun,Dongxiang,种萝卜的人,Radish-grower
19656,tumachi,Noun,Dongxiang,种萝卜的人,Radish-grower
19657,tumachi,Noun,Dongxiang,卖萝卜的人,Radish-seller
19658,tumachi,Noun,Dongxiang,卖萝卜的人,Radish-seller
19659,tumada,Verb,Dongxiang,吃萝卜,Eat radish
19660,tuman,Noun,Dongxiang,雾,Fog
19661,tuman,Noun,Dongxiang,雾,Fog
19663,tuman layi,Verb,Chinese,雾罩,Obscure
19664,tuman layi,Verb,Chinese,雾漫,Mist
19665,tuman sizhira,Verb,Dongxiang,雾散,Disperse
19666,tuman uyi,Verb,Chinese,雾罩,Obscure
19667,tuman uyi,Verb,Chinese,雾漫,Mist
19668,tuman wida,Verb,Dongxiang,雾消,Disperse
19669,tumanla,Verb,Dongxiang,降雾,Defog
19670,tumanla,Verb,Dongxiang,雾漫,Mist
19671,tumanshi,Verb,Dongxiang,渐渐变得有雾,Fogging
19672,tumanshi,Verb,Dongxiang,渐渐地出雾,Mistify
19673,tumantu,Adjective,Dongxiang,有雾的,Foggy
19674,tumantu,Adjective,Dongxiang,出雾的,Foggy
19675,tumatu,Adjective,Dongxiang,有萝卜的,Radished
19676,tume,Adjective,Dongxiang,脸色,Complexion
19677,tume,Adjective,Dongxiang,肤色,Complexion
19678,tume,Adjective,Dongxiang,肤色,Complexion
19679,tume,Adjective,Dongxiang,肤色,Complexion
19680,tume,Adjective,Dongxiang,本质,Essential
19681,tume,Adjective,Dongxiang,本质,Essential
19682,tumun,Noun,Dongxiang,巷道,Alleyway
19684,tumurei,Noun,Dongxiang,门道,Know-how
19685,tumurei,Noun,Dongxiang,门道,Know-how
19686,tumurei,Noun,Dongxiang,门洞,Doorway
19688,tumurei wijien,Noun,Dongxiang,未装门板的门,Doorframe
19689,tumurei wijien,Noun,Dongxiang,未装门板的门,Doorframe
19690,tumurei wijien,Noun,Dongxiang,未装门板的门,Doorframe
19691,tumureitu,Adjective,Dongxiang,有门洞的,Pierced
19692,tun,Noun,Chinese,铜,Copper
19693,tun,Noun,Chinese,铜,Copper
19694,tun,Noun,Chinese,铜,Copper
19695,tun tunji,Adverb,Dongxiang,跳动状,Throbbing
19696,tunji,Verb,Chinese,通过,Pass
19697,tunji,Verb,Chinese,相遇,Encounter
19698,tunjigva,Verb,Chinese,开通,Activate
19699,tunjigva,Verb,Chinese,弄通,Understand
19700,tunku,Verb,Dongxiang,推,Push
19701,tunku,Verb,Dongxiang,操,Operate
19702,tunku,Verb,Dongxiang,操,Operate
19703,tunkulie,Verb,Dongxiang,响,Resound
19704,tunkulie,Verb,Dongxiang,说大话,Exaggerate
19705,tunkulie,Verb,Dongxiang,吹牛,Brag
19706,tunma,Adverb,Dongxiang,总共,Altogether
19707,tunni xiuqi,Noun,Chinese,铜锈,Verdigris
19708,tunni xiuqi,Noun,Chinese,铜锈,Verdigris
19709,tunxie,Noun,Chinese,同学,Classmate
19710,tunxie,Noun,Chinese,同学,Classmate
19711,tunxie,Noun,Chinese,同学,Classmate
19712,tunxin,Noun,Chinese,同姓,Namesake
19713,tunxin,Noun,Chinese,同种,Homogenous
19714,tunxin,Noun,Chinese,同种,Homogenous
19715,tunxin,Noun,Dongxiang,纯种,Purebred
19716,tunxin,Noun,Dongxiang,纯种,Purebred
19717,tunxin,Noun,Dongxiang,纯种,Purebred
19718,tunzhi,Noun,Chinese,同志,Comrade
19719,tunzhi,Noun,Chinese,同志,Comrade
19720,tunzhi,Noun,Chinese,通知,Notice
19721,tunzhi,Noun,Chinese,通知,Notice
19722,tunzhi gie,Verb,Chinese,统治,Dominate
19723,tunzhi gie,Verb,Chinese,通知,Notify
19724,tunzhi gie,Verb,Chinese,通知,Notify
19725,tura,Noun,Dongxiang,土,Soil
19727,tura daru,Verb,Dongxiang,压土,Compact
19728,tura daru,Verb,Dongxiang,迷信,Superstition
19729,turago jielu,Verb,Dongxiang,动土,Groundbreaking
19730,turago jielu,Verb,Dongxiang,开工,Commence
19731,turago jielu,Verb,Dongxiang,迷信,Superstition
19732,tura ozi,Verb,Chinese,土窝,Burrow
19733,tura putura,Verb,Dongxiang,尘土飞扬,Dust-up
19734,turala,Verb,Dongxiang,擦拭,Wipe
19735,turala,Verb,Dongxiang,擦拭,Wipe
19736,turashi,Verb,Dongxiang,被土弄脏,Soil
19737,turashi,Verb,Dongxiang,被土弄脏,Soil
19738,turashi,Verb,Dongxiang,沾染上土的,Soiled
19739,turashi,Verb,Dongxiang,沾染上土的,Soiled
19740,turatu,Adjective,Dongxiang,有土的,Soiled
19741,turei,Verb,Dongxiang,变瘦,Slimming
19742,turei,Verb,Dongxiang,消瘦,Slim
19743,turei,Verb,Dongxiang,势力减弱,Weaken
19744,turei,Verb,Dongxiang,气焰收敛,Subdue
19745,turei,Verb,Dongxiang,精神受挫,Discouraged
19746,turu,Noun,Dongxiang,地方,Place
19747,turu,Noun,Dongxiang,地方,Place
19749,turu,Noun,Dongxiang,片,Slice
19750,turu,Noun,Dongxiang,片,Slice
19751,turu,Noun,Dongxiang,块,Piece
19752,turu,Noun,Dongxiang,块,Piece
19753,tusa,Noun,Dongxiang,利益,Benefit
19754,tusa,Noun,Dongxiang,利益,Benefit
19755,tusa,Noun,Dongxiang,好处,Benefit
19756,tusa,Noun,Dongxiang,好处,Benefit
19757,tusa,Verb,Dongxiang,图谋,Scheme
19758,tusa,Verb,Dongxiang,筹划,Plan
19759,tusa,Verb,Dongxiang,谋取,Seek
19760,tusa,Verb,Dongxiang,谋取,Seek
19761,tusala,Verb,Dongxiang,得利,Profit
19762,tusala,Verb,Dongxiang,得利,Profit
19763,tusala,Verb,Dongxiang,受益,Benefit
19764,tusala,Verb,Dongxiang,受益,Benefit
19765,tusatu,Adjective,Dongxiang,有利可图的,Lucrative
19766,tusatu,Adjective,Dongxiang,有好处的,Beneficial
19767,tusatu,Adjective,Dongxiang,有益的,Beneficial
19768,tusatu,Adjective,Dongxiang,有益的,Beneficial
19769,tusu,Noun,Chinese,土俗,Folk
19770,tusu,Noun,Chinese,土俗,Folk
19771,tusu,Noun,Chinese,土俗,Folk
19772,tusu,Noun,Chinese,风俗,Custom
19773,tusu,Noun,Chinese,风俗,Custom
19774,tusu,Noun,Chinese,风俗,Custom
19775,tuzhan,Noun,Chinese,图章,Seal
19776,tuzhan,Noun,Chinese,图章,Seal
19777,tuzu,Noun,Dongxiang,土族,Tujia
19778,tuzu,Noun,Dongxiang,土族,Tujia
19779,tuzu,Noun,Dongxiang,土族,Tujia
19780,u,Verb,Dongxiang,喝,Drink
19781,ubali,Adjective,Arabic,可怜,Pitiful
19782,ubali,Adjective,Arabic,可怜,Pitiful
19783,ubali xiyi,Verb,"Arabic, Chinese",怜惜,Pity
19784,ubali xiyi,Verb,"Arabic, Chinese",怜惜,Pity
19785,ubali xiyi,Verb,"Arabic, Chinese",可怜,Pity
19786,ubali xiyi,Verb,"Arabic, Chinese",可怜,Pity
19787,ubali xiyi,Verb,"Arabic, Chinese",怜悯,Pity
19788,ubali xiyi,Verb,"Arabic, Chinese",怜悯,Pity
19789,ubalisa,Verb,Arabic,嫌可怜,Pity
19790,ubalisa,Verb,Arabic,显得可怜,Pitiful
19791,ubalishi,Verb,Arabic,变得可怜,Deteriorate
19792,ubazi,Noun,Chinese,武术,MartialArts
19793,ubazi,Noun,Chinese,武术,MartialArts
19794,ubazi,Noun,Chinese,武术,MartialArts
19795,ubazi,Noun,Chinese,武功,MartialArts
19796,ubazi,Noun,Chinese,武功,MartialArts
19797,ubazi,Noun,Dongxiang,会武术的人,MartialArtist
19798,ubazi,Noun,Dongxiang,会武术的人,MartialArtist
19799,ubazida,Verb,Dongxiang,耍武术,Martial-artsing
19800,ubazida,Verb,Dongxiang,练武功,Practice-martial-arts
19801,ubazida,Verb,Dongxiang,练武功,Practice-martial-arts
19802,ubazitu,Adjective,Dongxiang,有武功的,Martially-skilled
19803,uda,Verb,Dongxiang,迟到,Late
19804,uda,Verb,Dongxiang,晚到,Belate
19805,udadan,Noun,Dongxiang,迟的,Late
19806,udagvan,Noun,Dongxiang,今晚,Tonight
19807,udagvan,Noun,Dongxiang,今晚,Tonight
19808,udagvan,Noun,Dongxiang,今晚,Tonight
19809,udagvan,Noun,Dongxiang,今晚,Tonight
19810,udagvan,Noun,Dongxiang,今天傍晚,Dusk
19812,udagvan,Adjective,Dongxiang,迟一些,Later
19813,udagvan,Adjective,Dongxiang,迟一些,Later
19814,udagvan,Adjective,Dongxiang,晚一些,Later
19815,udagvan,Adjective,Dongxiang,晚一些,Later
19816,udan,Adjective,Dongxiang,慢,Slow
19817,udan,Adjective,Dongxiang,慢,Slow
19818,udan,Adjective,Dongxiang,慢的,Slow
19819,udan,Adjective,Dongxiang,慢的,Slow
19820,udan,Adjective,Dongxiang,迟缓的,Sluggish
19821,udan,Noun,Dongxiang,喝的情形,DrinkingStatus
19822,udangi,Noun,Dongxiang,慢性子的,Patient
19823,udani hon,Noun,Dongxiang,去年,Lastyear
19824,udani hon,Noun,Dongxiang,去年,Lastyear
19825,udansa,Verb,Dongxiang,嫌慢,Impatient
19826,udansa,Verb,Dongxiang,嫌迟缓,Procrastinate
19827,udansa,Verb,Dongxiang,嫌迟缓,Procrastinate
19828,udansa,Verb,Dongxiang,显得慢,Seem slow
19829,udansa,Verb,Dongxiang,显得迟缓,Lag
19830,udanshi,Verb,Dongxiang,变迟缓,Slow
19831,udanshi,Verb,Dongxiang,变得慢,Slow
19832,udanshi,Verb,Dongxiang,显得慢,Seem slow
19833,udanshi,Verb,Dongxiang,显得迟缓,Lag
19834,udanshigva,Verb,Dongxiang,放慢,Slow
19835,udanshigva,Verb,Dongxiang,减速,Decelerate
19836,udasun,Noun,Dongxiang,线,Line
19837,udasun,Noun,Dongxiang,线,Line
19838,udasun,Noun,Dongxiang,线,Line
19839,udasun tamu,Verb,Dongxiang,捻线,Twisting
19840,udasun tamu,Verb,Dongxiang,纺线,Spinning
19841,udasunchi,Noun,Dongxiang,卖线的人,Threadseller
19842,udasunchi,Noun,Dongxiang,卖线的人,Threadseller
19843,udasuntu,Adjective,Dongxiang,有线的,Wired
19844,udasuntu,Adjective,Dongxiang,线质的,Linear
19847,udu,Noun,Dongxiang,天,Sky
19848,udu,Noun,Dongxiang,天,Sky
19849,udu,Noun,Dongxiang,天,Sky
19851,udu,Noun,Dongxiang,日,Sun
19852,udu,Noun,Dongxiang,日,Sun
19853,udu,Noun,Dongxiang,白天,Daytime
19854,udu,Noun,Dongxiang,白天,Daytime
19855,udu,Noun,Dongxiang,白天,Daytime
19857,udu,Noun,Dongxiang,中午,Noon
19858,udu,Noun,Dongxiang,中午,Noon
19860,udu,Noun,Dongxiang,去世的日子,Deathiversary
19861,udu,Noun,Dongxiang,去世的日子,Deathiversary
19862,udu,Noun,Dongxiang,纪念日,Anniversary
19863,udu,Noun,Dongxiang,纪念日,Anniversary
19864,udu,Noun,Dongxiang,祭日,Festival
19865,udu,Noun,Dongxiang,祭日,Festival
19866,udu,Noun,Dongxiang,日,Sun
19867,udu,Noun,Dongxiang,日,Sun
19868,udu,Noun,Dongxiang,日,Sun
19869,udu,Noun,Dongxiang,号,Number
19870,udu,Noun,Dongxiang,号,Number
19871,udu bara,Verb,Dongxiang,到期,Expire
19872,udu bara,Verb,Dongxiang,期末,Finalize
19873,udu bara,Verb,Dongxiang,期末,Finalize
19874,udu chadashi,Verb,Dongxiang,日期临近,Approaching
19875,udu dawa,Verb,Dongxiang,过日子,Live
19876,udu dawa,Verb,Dongxiang,生活,Live
19877,udu dawa,Verb,Dongxiang,过期,Expire
19879,udu dunda,Noun,Dongxiang,中午,Noon
19880,udu dunda,Noun,Dongxiang,中午,Noon
19882,udu fudu,Adjective,Dongxiang,天长,Endless
19883,udu fudu,Adjective,Dongxiang,天长,Endless
19884,udu fudu,Adjective,Dongxiang,日子长,Long-lasting
19885,udu fudu,Adjective,Dongxiang,日子长,Long-lasting
19886,udu fududa,Verb,Dongxiang,白天延长,Daylighting
19887,udu ghujin,Adjective,Dongxiang,时间快,Fast-paced
19888,udu ghujin,Adjective,Dongxiang,时间快,Fast-paced
19889,udu ghujin,Adjective,Dongxiang,时光迅速,Fleeting
19890,udu ghujin,Adjective,Dongxiang,时光迅速,Fleeting
19891,udu khuina,Noun,Dongxiang,下午,Afternoon
19892,udu khuina,Noun,Dongxiang,下午,Afternoon
19894,udu kuru,Verb,Dongxiang,到期,Mature
19895,udu melie,Noun,Dongxiang,上午,Morning
19896,udu melie,Noun,Dongxiang,上午,Morning
19898,udu okho,Adjective,Dongxiang,白天短,Short-day
19899,udu okho,Adjective,Dongxiang,白天短,Short-day
19900,udu okhoshi,Verb,Dongxiang,白天缩短,Shorten
19901,udu olu,Verb,Dongxiang,到中午时,Noon
19902,udu taola,Verb,Dongxiang,数日子,Counting
19903,udu tunku,Verb,Dongxiang,打发时日,Killtime
19904,udu tunku,Verb,Dongxiang,打发时日,Killtime
19905,udu tunku,Verb,Dongxiang,混日子,Loafing
19906,udu udu gie,Verb,Dongxiang,嘟囔,Mutter
19907,udu udu gie,Verb,Dongxiang,唠叨,Nag
19908,udu uzhe,Verb,Dongxiang,择日,Schedule
19909,udu uzhe,Verb,Dongxiang,定期,Schedule
19910,Udu xieni,Noun,Dongxiang,昼夜,Daynight
19911,Udu xieni,Noun,Dongxiang,昼夜,Daynight
19912,udukun,Noun,Dongxiang,午饭,Lunch
19913,udukun,Noun,Dongxiang,午饭,Lunch
19914,udulan,Noun,Dongxiang,临近中午时辰,Noonish
19915,udulan,Noun,Dongxiang,临近中午时辰,Noonish
19916,udulie,Verb,Dongxiang,嘟囔,Mutter
19917,udulie,Verb,Dongxiang,唠叨,Nag
19918,uduru,Noun,Dongxiang,中午,Noon
19919,uduru,Noun,Dongxiang,中午,Noon
19921,uduru,Verb,Dongxiang,带领,Lead
19922,uduru,Verb,Dongxiang,引领,Lead
19923,uduru,Verb,Dongxiang,引路,Guide
19924,udurudan,Noun,Dongxiang,带领的方法,Leadership
19925,udurudan,Noun,Dongxiang,带领的方法,Leadership
19926,udurudan,Noun,Dongxiang,引领的样子,Leadership
19927,udurudan,Noun,Dongxiang,引领的样子,Leadership
19928,udurudan,Noun,Dongxiang,统率的情形,Dominance
19929,udusun,Noun,Dongxiang,植物地下结果的茎,Tuber
19930,udusun,Noun,Dongxiang,植物地下结果的茎,Tuber
19931,udusun,Noun,Dongxiang,植物地下结果的茎,Tuber
19932,uduyi fudude,Adverb,Dongxiang,长久以来,Longstanding
19933,uduyi fudude,Adverb,Dongxiang,永远,Forever
19934,ugao,Noun,Chinese,诬告,Slander
19935,ugao gie,Verb,Chinese,诬告,Falsely accuse
19936,ugun egvi,Verb,Dongxiang,雷劈,Strike
19937,ugun egvi,Verb,Dongxiang,雷击,Lightning
19938,ugvu,Verb,Dongxiang,拿,Take
19939,ugvu,Verb,Dongxiang,带,Carry
19940,ugvu,Verb,Dongxiang,携,Carry
19941,ugvu,Numeral,Dongxiang,捆,Bundle
19942,ugvu,Numeral,Dongxiang,背,Back
19943,ugvudan,Noun,Dongxiang,带法,Headband
19944,ugvudan,Noun,Dongxiang,带法,Headband
19945,ugvudan,Noun,Dongxiang,拿的情形,Situation
19946,uhun,Adjective,Chinese,经常犯教规的,Incorrigible
19947,uhunsa,Verb,Chinese,嫌对教规不遵守,Disobey
19948,uhunsa,Verb,Chinese,嫌对教规不遵守,Disobey
19949,uhunshi,Verb,Chinese,不遵守,Disobey
19950,uhunshi,Verb,Chinese,犯教规,Misbehave
19951,uhunshi,Verb,Chinese,犯教规,Misbehave
19952,uji,Adverb,Dongxiang,猛地,Suddenly
19953,uji,Adverb,Dongxiang,忽地,Suddenly
19954,ujieshi,Noun,Dongxiang,傍晚,Dusk
19955,ujieshi,Noun,Dongxiang,傍晚,Dusk
19957,ujieshilien,Noun,Dongxiang,傍晚,Dusk
19958,ujieshilien,Noun,Dongxiang,傍晚,Dusk
19960,ula,Noun,Dongxiang,山,Mountain
19961,ula,Noun,Dongxiang,山,Mountain
19963,ula,Noun,Dongxiang,鞋底,Sole
19964,ula,Noun,Dongxiang,鞋底,Sole
19965,ula agvin,Noun,Dongxiang,山庄,Villa
19966,ula agvin,Noun,Dongxiang,山庄,Villa
19968,ula agvin,Noun,Dongxiang,山村,Mountain-village
19969,ula agvin,Noun,Dongxiang,山村,Mountain-village
19972,ula bagvada,Verb,Dongxiang,爬山,Climbing
19973,ula bagvada,Verb,Dongxiang,爬山,Climbing
19974,ula dawa,Verb,Dongxiang,翻山越岭,Traverse
19976,ula fura,Verb,Dongxiang,翻山,Crossing
19978,ula ghada,Noun,Dongxiang,石岩,Rock
19979,ula ghada,Noun,Dongxiang,石岩,Rock
19981,ula ghada,Noun,Dongxiang,山石,Rock
19982,ula ghada,Noun,Dongxiang,山石,Rock
19984,ula ghazha,Noun,Dongxiang,山地,Highland
19985,ula ghazha,Noun,Dongxiang,山地,Highland
19987,ula jienjien,Noun,Dongxiang,山巅,Summit
19988,ula jienjien,Noun,Dongxiang,山巅,Summit
19991,ula khirei,Verb,Dongxiang,上山,Climb
19992,ula khirei,Verb,Dongxiang,登山,Climbing
19995,ula kizhe,Noun,Dongxiang,山坡地,Hillside
19996,ula kizhe,Noun,Dongxiang,山坡地,Hillside
20000,ula kon,Noun,Dongxiang,山脚,foothill
20001,ula kun,Noun,Dongxiang,山里人,Highlander
20002,ula kun,Noun,Dongxiang,山里人,Highlander
20003,ula nurun,Noun,Dongxiang,山梁,Ridge
20004,ula nurun,Noun,Dongxiang,山梁,Ridge
20006,ula nurun,Noun,Dongxiang,山脊,Ridge
20007,ula nurun,Noun,Dongxiang,山脊,Ridge
20009,ula qierun,Noun,Dongxiang,山顶,Peak
20010,ula qierun,Noun,Dongxiang,山顶,Peak
20013,ula qierun,Noun,Dongxiang,山头,Hilltop
20014,ula qin,Noun,Dongxiang,山顶,Summit
20015,ula qin,Noun,Dongxiang,山顶,Summit
20018,ula qin,Noun,Dongxiang,山头,Hilltop
20019,ula qin,Noun,Dongxiang,山巅,Summit
20022,ula shirei,Verb,Dongxiang,缝鞋底,Resole
20023,ula zontan,Noun,Dongxiang,山上被水冲开的洞,Cave
20024,ula zontan,Noun,Dongxiang,山上被水冲开的洞,Cave
20025,ulachi,Noun,Dongxiang,善于缝鞋底的人,Cobbler
20026,ulachi,Noun,Dongxiang,善于缝鞋底的人,Cobbler
20027,ulachi,Noun,Dongxiang,经营鞋底的人,Cobbler
20028,ulachi,Noun,Dongxiang,经营鞋底的人,Cobbler
20029,ulan,Verb,Dongxiang,泻,Purge
20030,ulan,Verb,Dongxiang,泄,Leak
20031,ulanda,Verb,Dongxiang,腹泻,Diarrhea
20032,ulanda,Verb,Dongxiang,呕吐很急,Regurgitate
20033,ulanda,Verb,Dongxiang,疾病来得急,Sicken
20034,ulasha,Noun,Dongxiang,山里人,Highlander
20035,ulasha,Noun,Dongxiang,山里人,Highlander
20036,ulatu,Adjective,Dongxiang,有山的,Mountainous
20037,ulatu,Adjective,Dongxiang,多山的,Mountainous
20038,ulatu,Adjective,Dongxiang,有鞋底的,Soled
20039,uli ula gie,Verb,Dongxiang,嘟嘟囔囔地说话,Mutter
20040,uli ulaji,Adverb,Dongxiang,嘟嘟囔囔地,Murmuringly
20041,ulie,Adverb,Dongxiang,不,No
20042,ulomayi,Noun,Arabic,知识丰富的人,Erudite
20043,ulomayi,Noun,Arabic,知识丰富的人,Erudite
20044,ulomayi,Noun,Arabic,知识丰富的人,Erudite
20045,ulomayi,Noun,Arabic,学者,Scholar
20046,ulomayi,Noun,Arabic,学者,Scholar
20047,ulomayi,Noun,Arabic,学者,Scholar
20048,una,Verb,Dongxiang,倒下,Fall
20049,una,Verb,Dongxiang,倒塌,Collapse
20050,una,Verb,Dongxiang,躺下,Lie
20051,una,Verb,Dongxiang,倾心,Devote
20052,una,Verb,Dongxiang,沉迷于,Obsessed
20053,una,Verb,Dongxiang,垮台,Collapse
20054,una,Verb,Dongxiang,败,Lose
20055,una,Verb,Dongxiang,输,Lose
20056,unadan,Noun,Dongxiang,倒塌的情形,Collapse
20057,unadan,Noun,Dongxiang,倒塌的情形,Collapse
20058,unadan,Noun,Dongxiang,躺下的样子,Prone
20059,unagva,Verb,Dongxiang,推倒,Topple
